Created as New Dataset,Sample 052 By Administrator Date Tuesday, October 29 2019
cm-1,A,
5429,0.4497,
5428.88,0.4515,
5428.75,0.4527,
5428.63,0.4536,
5428.5,0.4547,
5428.38,0.456,
5428.25,0.4569,
5428.13,0.457,
5428,0.4567,
5427.88,0.4567,
5427.75,0.4574,
5427.63,0.4587,
5427.5,0.4602,
5427.38,0.4614,
5427.25,0.4621,
5427.13,0.4624,
5427,0.4625,
5426.88,0.4624,
5426.75,0.4623,
5426.63,0.4621,
5426.5,0.4618,
5426.38,0.4616,
5426.25,0.4616,
5426.13,0.4619,
5426,0.4622,
5425.88,0.4623,
5425.75,0.4622,
5425.63,0.462,
5425.5,0.4618,
5425.38,0.4618,
5425.25,0.4621,
5425.13,0.4625,
5425,0.4627,
5424.88,0.4627,
5424.75,0.4626,
5424.63,0.4625,
5424.5,0.4624,
5424.38,0.462,
5424.25,0.4616,
5424.13,0.4618,
5424,0.4625,
5423.88,0.4635,
5423.75,0.4642,
5423.63,0.4646,
5423.5,0.4646,
5423.38,0.4641,
5423.25,0.4633,
5423.13,0.4627,
5423,0.4627,
5422.88,0.4632,
5422.75,0.4638,
5422.63,0.4642,
5422.5,0.4643,
5422.38,0.4639,
5422.25,0.4632,
5422.13,0.4625,
5422,0.4621,
5421.88,0.4619,
5421.75,0.462,
5421.63,0.4623,
5421.5,0.4628,
5421.38,0.4631,
5421.25,0.4628,
5421.13,0.4624,
5421,0.4624,
5420.88,0.4625,
5420.75,0.4624,
5420.63,0.4625,
5420.5,0.463,
5420.38,0.4639,
5420.25,0.4643,
5420.13,0.464,
5420,0.4634,
5419.88,0.463,
5419.75,0.4628,
5419.63,0.4626,
5419.5,0.4627,
5419.38,0.4631,
5419.25,0.4636,
5419.13,0.4639,
5419,0.4641,
5418.88,0.4643,
5418.75,0.4646,
5418.63,0.4647,
5418.5,0.4646,
5418.38,0.4645,
5418.25,0.4645,
5418.13,0.4645,
5418,0.4645,
5417.88,0.4642,
5417.75,0.4637,
5417.63,0.4629,
5417.5,0.462,
5417.38,0.4615,
5417.25,0.4615,
5417.13,0.4617,
5417,0.4617,
5416.88,0.4615,
5416.75,0.4613,
5416.63,0.4615,
5416.5,0.462,
5416.38,0.4625,
5416.25,0.4629,
5416.13,0.4631,
5416,0.4629,
5415.88,0.4625,
5415.75,0.4618,
5415.63,0.4614,
5415.5,0.4611,
5415.38,0.4603,
5415.25,0.4585,
5415.13,0.4559,
5415,0.4535,
5414.88,0.4522,
5414.75,0.4516,
5414.63,0.4511,
5414.5,0.4499,
5414.38,0.4487,
5414.25,0.4485,
5414.13,0.4493,
5414,0.45,
5413.88,0.4506,
5413.75,0.4514,
5413.63,0.4529,
5413.5,0.4548,
5413.38,0.4566,
5413.25,0.4579,
5413.13,0.4588,
5413,0.4596,
5412.88,0.4601,
5412.75,0.4601,
5412.63,0.4596,
5412.5,0.4592,
5412.38,0.4592,
5412.25,0.4592,
5412.13,0.4588,
5412,0.4579,
5411.88,0.457,
5411.75,0.4562,
5411.63,0.4556,
5411.5,0.4551,
5411.38,0.4545,
5411.25,0.4535,
5411.13,0.4525,
5411,0.4521,
5410.88,0.4526,
5410.75,0.4534,
5410.63,0.454,
5410.5,0.4541,
5410.38,0.454,
5410.25,0.4542,
5410.13,0.4547,
5410,0.455,
5409.88,0.4555,
5409.75,0.4564,
5409.63,0.4577,
5409.5,0.4589,
5409.38,0.4595,
5409.25,0.4594,
5409.13,0.4592,
5409,0.4593,
5408.88,0.4599,
5408.75,0.4607,
5408.63,0.4614,
5408.5,0.4619,
5408.38,0.4621,
5408.25,0.462,
5408.13,0.4619,
5408,0.462,
5407.88,0.4625,
5407.75,0.4634,
5407.63,0.4646,
5407.5,0.4656,
5407.38,0.466,
5407.25,0.4656,
5407.13,0.4649,
5407,0.4646,
5406.88,0.4645,
5406.75,0.4643,
5406.63,0.4636,
5406.5,0.463,
5406.38,0.4629,
5406.25,0.4632,
5406.13,0.4636,
5406,0.4639,
5405.88,0.464,
5405.75,0.4639,
5405.63,0.4635,
5405.5,0.4629,
5405.38,0.4624,
5405.25,0.4622,
5405.13,0.4621,
5405,0.4621,
5404.88,0.4623,
5404.75,0.4626,
5404.63,0.4627,
5404.5,0.4624,
5404.38,0.4619,
5404.25,0.4616,
5404.13,0.4613,
5404,0.4613,
5403.88,0.4614,
5403.75,0.4618,
5403.63,0.4621,
5403.5,0.4623,
5403.38,0.4623,
5403.25,0.4626,
5403.13,0.4629,
5403,0.4629,
5402.88,0.4622,
5402.75,0.4612,
5402.63,0.4607,
5402.5,0.461,
5402.38,0.4616,
5402.25,0.4623,
5402.13,0.4628,
5402,0.4631,
5401.88,0.4631,
5401.75,0.4628,
5401.63,0.4626,
5401.5,0.4629,
5401.38,0.4633,
5401.25,0.4636,
5401.13,0.4636,
5401,0.4635,
5400.88,0.4633,
5400.75,0.4628,
5400.63,0.4622,
5400.5,0.4618,
5400.38,0.4619,
5400.25,0.4621,
5400.13,0.4624,
5400,0.4626,
5399.88,0.463,
5399.75,0.4631,
5399.63,0.4632,
5399.5,0.4634,
5399.38,0.4638,
5399.25,0.4643,
5399.13,0.4642,
5399,0.4637,
5398.88,0.4632,
5398.75,0.463,
5398.63,0.4632,
5398.5,0.4636,
5398.38,0.4639,
5398.25,0.464,
5398.13,0.4638,
5398,0.4632,
5397.88,0.4622,
5397.75,0.4611,
5397.63,0.4601,
5397.5,0.4594,
5397.38,0.4586,
5397.25,0.4578,
5397.13,0.4569,
5397,0.4565,
5396.88,0.4566,
5396.75,0.4568,
5396.63,0.4568,
5396.5,0.4567,
5396.38,0.4572,
5396.25,0.4583,
5396.13,0.4594,
5396,0.46,
5395.88,0.46,
5395.75,0.4599,
5395.63,0.4601,
5395.5,0.4607,
5395.38,0.4611,
5395.25,0.4611,
5395.13,0.4604,
5395,0.4588,
5394.88,0.4566,
5394.75,0.4546,
5394.63,0.4536,
5394.5,0.4537,
5394.38,0.4537,
5394.25,0.4528,
5394.13,0.4517,
5394,0.4516,
5393.88,0.4522,
5393.75,0.4523,
5393.63,0.4518,
5393.5,0.4517,
5393.38,0.4528,
5393.25,0.4546,
5393.13,0.4562,
5393,0.457,
5392.88,0.4575,
5392.75,0.4583,
5392.63,0.4596,
5392.5,0.4608,
5392.38,0.4614,
5392.25,0.4613,
5392.13,0.4611,
5392,0.461,
5391.88,0.4608,
5391.75,0.4607,
5391.63,0.461,
5391.5,0.4618,
5391.38,0.4628,
5391.25,0.4634,
5391.13,0.4634,
5391,0.4631,
5390.88,0.4629,
5390.75,0.4628,
5390.63,0.4627,
5390.5,0.4627,
5390.38,0.4629,
5390.25,0.4633,
5390.13,0.4636,
5390,0.4634,
5389.88,0.463,
5389.75,0.4629,
5389.63,0.4634,
5389.5,0.4639,
5389.38,0.4642,
5389.25,0.464,
5389.13,0.4638,
5389,0.4634,
5388.88,0.4629,
5388.75,0.4623,
5388.63,0.462,
5388.5,0.4619,
5388.38,0.462,
5388.25,0.4619,
5388.13,0.4616,
5388,0.4612,
5387.88,0.4609,
5387.75,0.4605,
5387.63,0.4602,
5387.5,0.4601,
5387.38,0.4602,
5387.25,0.4602,
5387.13,0.4597,
5387,0.4585,
5386.88,0.457,
5386.75,0.4558,
5386.63,0.4552,
5386.5,0.4547,
5386.38,0.4541,
5386.25,0.4538,
5386.13,0.4544,
5386,0.4554,
5385.88,0.4559,
5385.75,0.4562,
5385.63,0.4566,
5385.5,0.4574,
5385.38,0.4582,
5385.25,0.4585,
5385.13,0.4583,
5385,0.4582,
5384.88,0.4586,
5384.75,0.4593,
5384.63,0.4599,
5384.5,0.4603,
5384.38,0.4604,
5384.25,0.4604,
5384.13,0.4605,
5384,0.4607,
5383.88,0.4612,
5383.75,0.462,
5383.63,0.4629,
5383.5,0.4635,
5383.38,0.4632,
5383.25,0.4621,
5383.13,0.4609,
5383,0.4603,
5382.88,0.4604,
5382.75,0.4612,
5382.63,0.4624,
5382.5,0.4633,
5382.38,0.4634,
5382.25,0.4628,
5382.13,0.4621,
5382,0.4622,
5381.88,0.4629,
5381.75,0.4638,
5381.63,0.4642,
5381.5,0.4641,
5381.38,0.4635,
5381.25,0.4628,
5381.13,0.4625,
5381,0.4629,
5380.88,0.4639,
5380.75,0.4649,
5380.63,0.4651,
5380.5,0.4647,
5380.38,0.4641,
5380.25,0.4639,
5380.13,0.4637,
5380,0.4635,
5379.88,0.4632,
5379.75,0.463,
5379.63,0.4629,
5379.5,0.4628,
5379.38,0.4628,
5379.25,0.4628,
5379.13,0.4629,
5379,0.4627,
5378.88,0.462,
5378.75,0.4612,
5378.63,0.4606,
5378.5,0.4602,
5378.38,0.4593,
5378.25,0.4574,
5378.13,0.4548,
5378,0.4528,
5377.88,0.4521,
5377.75,0.4525,
5377.63,0.4525,
5377.5,0.4519,
5377.38,0.4518,
5377.25,0.4527,
5377.13,0.4535,
5377,0.4533,
5376.88,0.4526,
5376.75,0.4524,
5376.63,0.4534,
5376.5,0.4552,
5376.38,0.4569,
5376.25,0.4582,
5376.13,0.4593,
5376,0.4602,
5375.88,0.4611,
5375.75,0.4616,
5375.63,0.4617,
5375.5,0.4614,
5375.38,0.4611,
5375.25,0.4609,
5375.13,0.4608,
5375,0.4606,
5374.88,0.4603,
5374.75,0.4603,
5374.63,0.4607,
5374.5,0.4612,
5374.38,0.4612,
5374.25,0.4606,
5374.13,0.4602,
5374,0.4604,
5373.88,0.4612,
5373.75,0.4619,
5373.63,0.4621,
5373.5,0.4622,
5373.38,0.4624,
5373.25,0.4625,
5373.13,0.4625,
5373,0.4624,
5372.88,0.4624,
5372.75,0.4628,
5372.63,0.4633,
5372.5,0.4638,
5372.38,0.464,
5372.25,0.4638,
5372.13,0.4635,
5372,0.4631,
5371.88,0.4631,
5371.75,0.4634,
5371.63,0.4639,
5371.5,0.4644,
5371.38,0.4645,
5371.25,0.4643,
5371.13,0.4637,
5371,0.4631,
5370.88,0.4625,
5370.75,0.4622,
5370.63,0.462,
5370.5,0.462,
5370.38,0.4622,
5370.25,0.4627,
5370.13,0.4633,
5370,0.4637,
5369.88,0.4638,
5369.75,0.4636,
5369.63,0.4634,
5369.5,0.4632,
5369.38,0.4629,
5369.25,0.4628,
5369.13,0.4629,
5369,0.4634,
5368.88,0.464,
5368.75,0.4643,
5368.63,0.464,
5368.5,0.4633,
5368.38,0.4625,
5368.25,0.4619,
5368.13,0.4618,
5368,0.4621,
5367.88,0.4625,
5367.75,0.4628,
5367.63,0.4632,
5367.5,0.4637,
5367.38,0.4639,
5367.25,0.4636,
5367.13,0.4629,
5367,0.4622,
5366.88,0.4618,
5366.75,0.4617,
5366.63,0.4619,
5366.5,0.4623,
5366.38,0.4628,
5366.25,0.4633,
5366.13,0.4635,
5366,0.4636,
5365.88,0.4635,
5365.75,0.4632,
5365.63,0.4628,
5365.5,0.462,
5365.38,0.4614,
5365.25,0.4613,
5365.13,0.4618,
5365,0.4625,
5364.88,0.4625,
5364.75,0.4618,
5364.63,0.4608,
5364.5,0.4601,
5364.38,0.4598,
5364.25,0.4598,
5364.13,0.46,
5364,0.4605,
5363.88,0.4609,
5363.75,0.4608,
5363.63,0.4604,
5363.5,0.4601,
5363.38,0.4605,
5363.25,0.4616,
5363.13,0.4628,
5363,0.4636,
5362.88,0.4636,
5362.75,0.463,
5362.63,0.4623,
5362.5,0.4621,
5362.38,0.4626,
5362.25,0.4636,
5362.13,0.4646,
5362,0.4653,
5361.88,0.4653,
5361.75,0.4648,
5361.63,0.4641,
5361.5,0.4634,
5361.38,0.463,
5361.25,0.4628,
5361.13,0.4628,
5361,0.463,
5360.88,0.4632,
5360.75,0.4631,
5360.63,0.4627,
5360.5,0.4621,
5360.38,0.4615,
5360.25,0.4612,
5360.13,0.4612,
5360,0.4615,
5359.88,0.4619,
5359.75,0.4624,
5359.63,0.4628,
5359.5,0.4632,
5359.38,0.4634,
5359.25,0.4636,
5359.13,0.4637,
5359,0.4637,
5358.88,0.4633,
5358.75,0.4629,
5358.63,0.4627,
5358.5,0.4628,
5358.38,0.4628,
5358.25,0.4626,
5358.13,0.4625,
5358,0.4623,
5357.88,0.4619,
5357.75,0.4612,
5357.63,0.4606,
5357.5,0.4606,
5357.38,0.4611,
5357.25,0.4614,
5357.13,0.4614,
5357,0.4617,
5356.88,0.4623,
5356.75,0.4631,
5356.63,0.4638,
5356.5,0.4644,
5356.38,0.4647,
5356.25,0.4641,
5356.13,0.4627,
5356,0.4616,
5355.88,0.4613,
5355.75,0.4615,
5355.63,0.4616,
5355.5,0.4613,
5355.38,0.461,
5355.25,0.4604,
5355.13,0.4592,
5355,0.4577,
5354.88,0.4565,
5354.75,0.4557,
5354.63,0.4545,
5354.5,0.4528,
5354.38,0.4516,
5354.25,0.4518,
5354.13,0.4529,
5354,0.4534,
5353.88,0.4528,
5353.75,0.4519,
5353.63,0.4515,
5353.5,0.4519,
5353.38,0.4524,
5353.25,0.4525,
5353.13,0.4528,
5353,0.4539,
5352.88,0.4555,
5352.75,0.4564,
5352.63,0.4563,
5352.5,0.4562,
5352.38,0.4568,
5352.25,0.458,
5352.13,0.459,
5352,0.4596,
5351.88,0.46,
5351.75,0.4606,
5351.63,0.4613,
5351.5,0.4617,
5351.38,0.4618,
5351.25,0.4616,
5351.13,0.4615,
5351,0.4616,
5350.88,0.4617,
5350.75,0.4618,
5350.63,0.462,
5350.5,0.4622,
5350.38,0.4627,
5350.25,0.4634,
5350.13,0.4638,
5350,0.4635,
5349.88,0.4627,
5349.75,0.4618,
5349.63,0.4611,
5349.5,0.4608,
5349.38,0.4602,
5349.25,0.4592,
5349.13,0.4584,
5349,0.4582,
5348.88,0.4587,
5348.75,0.4595,
5348.63,0.4601,
5348.5,0.4603,
5348.38,0.4603,
5348.25,0.4601,
5348.13,0.4598,
5348,0.4598,
5347.88,0.4602,
5347.75,0.4608,
5347.63,0.4611,
5347.5,0.4609,
5347.38,0.4604,
5347.25,0.4601,
5347.13,0.4603,
5347,0.461,
5346.88,0.4617,
5346.75,0.4623,
5346.63,0.4624,
5346.5,0.462,
5346.38,0.4609,
5346.25,0.4592,
5346.13,0.4574,
5346,0.4563,
5345.88,0.4553,
5345.75,0.4538,
5345.63,0.4518,
5345.5,0.45,
5345.38,0.4489,
5345.25,0.4477,
5345.13,0.4461,
5345,0.4448,
5344.88,0.4449,
5344.75,0.4461,
5344.63,0.4473,
5344.5,0.4479,
5344.38,0.4485,
5344.25,0.4496,
5344.13,0.4508,
5344,0.4517,
5343.88,0.4525,
5343.75,0.4535,
5343.63,0.4546,
5343.5,0.4556,
5343.38,0.4563,
5343.25,0.4569,
5343.13,0.4576,
5343,0.4585,
5342.88,0.4595,
5342.75,0.4605,
5342.63,0.4613,
5342.5,0.4618,
5342.38,0.4621,
5342.25,0.4625,
5342.13,0.4628,
5342,0.4628,
5341.88,0.4624,
5341.75,0.462,
5341.63,0.4619,
5341.5,0.4623,
5341.38,0.463,
5341.25,0.4637,
5341.13,0.4642,
5341,0.4644,
5340.88,0.4642,
5340.75,0.4637,
5340.63,0.463,
5340.5,0.4621,
5340.38,0.4609,
5340.25,0.4595,
5340.13,0.4581,
5340,0.4566,
5339.88,0.4553,
5339.75,0.4545,
5339.63,0.4542,
5339.5,0.4537,
5339.38,0.4523,
5339.25,0.4503,
5339.13,0.4488,
5339,0.448,
5338.88,0.4474,
5338.75,0.447,
5338.63,0.4473,
5338.5,0.4484,
5338.38,0.4495,
5338.25,0.4501,
5338.13,0.4505,
5338,0.4514,
5337.88,0.453,
5337.75,0.4548,
5337.63,0.4562,
5337.5,0.4566,
5337.38,0.4563,
5337.25,0.4558,
5337.13,0.4559,
5337,0.4566,
5336.88,0.4575,
5336.75,0.4579,
5336.63,0.458,
5336.5,0.458,
5336.38,0.4583,
5336.25,0.4585,
5336.13,0.4584,
5336,0.4581,
5335.88,0.4579,
5335.75,0.4581,
5335.63,0.4587,
5335.5,0.4596,
5335.38,0.4609,
5335.25,0.4623,
5335.13,0.4636,
5335,0.4643,
5334.88,0.4642,
5334.75,0.4638,
5334.63,0.4636,
5334.5,0.4638,
5334.38,0.4638,
5334.25,0.4635,
5334.13,0.463,
5334,0.4626,
5333.88,0.4622,
5333.75,0.4615,
5333.63,0.4606,
5333.5,0.4597,
5333.38,0.4591,
5333.25,0.4588,
5333.13,0.4587,
5333,0.4586,
5332.88,0.4584,
5332.75,0.4577,
5332.63,0.4568,
5332.5,0.4564,
5332.38,0.4567,
5332.25,0.4574,
5332.13,0.4577,
5332,0.4578,
5331.88,0.4582,
5331.75,0.4589,
5331.63,0.4594,
5331.5,0.4596,
5331.38,0.4594,
5331.25,0.4595,
5331.13,0.46,
5331,0.4608,
5330.88,0.4616,
5330.75,0.4623,
5330.63,0.463,
5330.5,0.4635,
5330.38,0.4639,
5330.25,0.4639,
5330.13,0.4635,
5330,0.463,
5329.88,0.4624,
5329.75,0.4622,
5329.63,0.4624,
5329.5,0.4629,
5329.38,0.4633,
5329.25,0.4633,
5329.13,0.463,
5329,0.4627,
5328.88,0.4622,
5328.75,0.4613,
5328.63,0.4597,
5328.5,0.4581,
5328.38,0.4572,
5328.25,0.457,
5328.13,0.4566,
5328,0.4555,
5327.88,0.4541,
5327.75,0.4535,
5327.63,0.4535,
5327.5,0.4537,
5327.38,0.4537,
5327.25,0.454,
5327.13,0.4548,
5327,0.4556,
5326.88,0.456,
5326.75,0.4561,
5326.63,0.4564,
5326.5,0.4574,
5326.38,0.4588,
5326.25,0.4601,
5326.13,0.4609,
5326,0.4612,
5325.88,0.4613,
5325.75,0.4614,
5325.63,0.4615,
5325.5,0.4617,
5325.38,0.4618,
5325.25,0.4617,
5325.13,0.4614,
5325,0.461,
5324.88,0.461,
5324.75,0.4612,
5324.63,0.4615,
5324.5,0.4617,
5324.38,0.462,
5324.25,0.4626,
5324.13,0.4633,
5324,0.4635,
5323.88,0.4632,
5323.75,0.4627,
5323.63,0.4623,
5323.5,0.462,
5323.38,0.4619,
5323.25,0.4621,
5323.13,0.4626,
5323,0.4632,
5322.88,0.4635,
5322.75,0.4635,
5322.63,0.4634,
5322.5,0.4635,
5322.38,0.4637,
5322.25,0.4638,
5322.13,0.4638,
5322,0.4634,
5321.88,0.4626,
5321.75,0.4617,
5321.63,0.4612,
5321.5,0.4612,
5321.38,0.4614,
5321.25,0.4615,
5321.13,0.4613,
5321,0.4614,
5320.88,0.4619,
5320.75,0.4629,
5320.63,0.4639,
5320.5,0.4646,
5320.38,0.4646,
5320.25,0.4639,
5320.13,0.4631,
5320,0.4629,
5319.88,0.4632,
5319.75,0.4636,
5319.63,0.4637,
5319.5,0.4634,
5319.38,0.4631,
5319.25,0.4632,
5319.13,0.4635,
5319,0.4641,
5318.88,0.4645,
5318.75,0.4645,
5318.63,0.4642,
5318.5,0.464,
5318.38,0.464,
5318.25,0.4641,
5318.13,0.4638,
5318,0.4632,
5317.88,0.4625,
5317.75,0.4618,
5317.63,0.4613,
5317.5,0.4609,
5317.38,0.4608,
5317.25,0.461,
5317.13,0.4612,
5317,0.4612,
5316.88,0.461,
5316.75,0.461,
5316.63,0.4613,
5316.5,0.4617,
5316.38,0.462,
5316.25,0.4624,
5316.13,0.4628,
5316,0.4631,
5315.88,0.4631,
5315.75,0.463,
5315.63,0.4628,
5315.5,0.4627,
5315.38,0.4626,
5315.25,0.4627,
5315.13,0.4627,
5315,0.4624,
5314.88,0.4618,
5314.75,0.4615,
5314.63,0.4618,
5314.5,0.4625,
5314.38,0.4629,
5314.25,0.4629,
5314.13,0.4624,
5314,0.462,
5313.88,0.462,
5313.75,0.4622,
5313.63,0.4625,
5313.5,0.4626,
5313.38,0.4625,
5313.25,0.4623,
5313.13,0.462,
5313,0.4618,
5312.88,0.4616,
5312.75,0.4614,
5312.63,0.4612,
5312.5,0.4613,
5312.38,0.4616,
5312.25,0.4621,
5312.13,0.4624,
5312,0.4624,
5311.88,0.4623,
5311.75,0.4624,
5311.63,0.4627,
5311.5,0.4633,
5311.38,0.4637,
5311.25,0.4637,
5311.13,0.4634,
5311,0.4632,
5310.88,0.4633,
5310.75,0.4636,
5310.63,0.4637,
5310.5,0.4638,
5310.38,0.4641,
5310.25,0.4643,
5310.13,0.4643,
5310,0.4637,
5309.88,0.4627,
5309.75,0.4617,
5309.63,0.4608,
5309.5,0.4602,
5309.38,0.46,
5309.25,0.4599,
5309.13,0.46,
5309,0.46,
5308.88,0.4599,
5308.75,0.4594,
5308.63,0.4589,
5308.5,0.4585,
5308.38,0.4584,
5308.25,0.458,
5308.13,0.457,
5308,0.456,
5307.88,0.4559,
5307.75,0.4566,
5307.63,0.4574,
5307.5,0.4577,
5307.38,0.4577,
5307.25,0.4578,
5307.13,0.4581,
5307,0.4585,
5306.88,0.4592,
5306.75,0.46,
5306.63,0.4609,
5306.5,0.4616,
5306.38,0.4622,
5306.25,0.4627,
5306.13,0.463,
5306,0.4631,
5305.88,0.463,
5305.75,0.4628,
5305.63,0.4625,
5305.5,0.4623,
5305.38,0.4623,
5305.25,0.4623,
5305.13,0.462,
5305,0.4617,
5304.88,0.4616,
5304.75,0.4618,
5304.63,0.4619,
5304.5,0.462,
5304.38,0.4625,
5304.25,0.4632,
5304.13,0.464,
5304,0.4645,
5303.88,0.4645,
5303.75,0.4642,
5303.63,0.4635,
5303.5,0.4628,
5303.38,0.4624,
5303.25,0.4624,
5303.13,0.4625,
5303,0.4624,
5302.88,0.4624,
5302.75,0.4625,
5302.63,0.4628,
5302.5,0.463,
5302.38,0.4629,
5302.25,0.4628,
5302.13,0.4625,
5302,0.4618,
5301.88,0.4611,
5301.75,0.4609,
5301.63,0.4612,
5301.5,0.4615,
5301.38,0.4615,
5301.25,0.4614,
5301.13,0.4614,
5301,0.4615,
5300.88,0.4616,
5300.75,0.4616,
5300.63,0.4616,
5300.5,0.4616,
5300.38,0.4616,
5300.25,0.4614,
5300.13,0.461,
5300,0.4607,
5299.88,0.4605,
5299.75,0.4606,
5299.63,0.4608,
5299.5,0.461,
5299.38,0.4613,
5299.25,0.4614,
5299.13,0.4613,
5299,0.461,
5298.88,0.461,
5298.75,0.4613,
5298.63,0.4619,
5298.5,0.462,
5298.38,0.4615,
5298.25,0.4606,
5298.13,0.4601,
5298,0.4603,
5297.88,0.4611,
5297.75,0.4621,
5297.63,0.463,
5297.5,0.4636,
5297.38,0.4637,
5297.25,0.4635,
5297.13,0.4631,
5297,0.4629,
5296.88,0.4629,
5296.75,0.4634,
5296.63,0.4639,
5296.5,0.4641,
5296.38,0.464,
5296.25,0.4639,
5296.13,0.4638,
5296,0.4636,
5295.88,0.4633,
5295.75,0.4632,
5295.63,0.4633,
5295.5,0.4633,
5295.38,0.4632,
5295.25,0.4632,
5295.13,0.4633,
5295,0.4634,
5294.88,0.4633,
5294.75,0.4631,
5294.63,0.4629,
5294.5,0.4628,
5294.38,0.463,
5294.25,0.4633,
5294.13,0.4637,
5294,0.4637,
5293.88,0.4633,
5293.75,0.4628,
5293.63,0.4624,
5293.5,0.4621,
5293.38,0.4619,
5293.25,0.4619,
5293.13,0.4622,
5293,0.4625,
5292.88,0.4626,
5292.75,0.4626,
5292.63,0.4625,
5292.5,0.4625,
5292.38,0.4624,
5292.25,0.4624,
5292.13,0.4627,
5292,0.4629,
5291.88,0.4627,
5291.75,0.4616,
5291.63,0.46,
5291.5,0.4583,
5291.38,0.4572,
5291.25,0.457,
5291.13,0.4575,
5291,0.4576,
5290.88,0.4569,
5290.75,0.456,
5290.63,0.4558,
5290.5,0.4565,
5290.38,0.4571,
5290.25,0.4572,
5290.13,0.4572,
5290,0.4575,
5289.88,0.4582,
5289.75,0.4587,
5289.63,0.4587,
5289.5,0.4583,
5289.38,0.4581,
5289.25,0.4583,
5289.13,0.4589,
5289,0.4594,
5288.88,0.4599,
5288.75,0.4608,
5288.63,0.4619,
5288.5,0.4629,
5288.38,0.4634,
5288.25,0.4636,
5288.13,0.4634,
5288,0.4632,
5287.88,0.463,
5287.75,0.4633,
5287.63,0.4636,
5287.5,0.4636,
5287.38,0.4629,
5287.25,0.4621,
5287.13,0.4617,
5287,0.4619,
5286.88,0.4623,
5286.75,0.4628,
5286.63,0.4631,
5286.5,0.4632,
5286.38,0.4632,
5286.25,0.4631,
5286.13,0.463,
5286,0.4626,
5285.88,0.4617,
5285.75,0.4608,
5285.63,0.4602,
5285.5,0.4598,
5285.38,0.4591,
5285.25,0.4584,
5285.13,0.4581,
5285,0.4583,
5284.88,0.4583,
5284.75,0.4581,
5284.63,0.4583,
5284.5,0.4591,
5284.38,0.4602,
5284.25,0.4612,
5284.13,0.4623,
5284,0.4633,
5283.88,0.4639,
5283.75,0.4636,
5283.63,0.4629,
5283.5,0.4622,
5283.38,0.462,
5283.25,0.4623,
5283.13,0.4628,
5283,0.4632,
5282.88,0.4635,
5282.75,0.4635,
5282.63,0.4632,
5282.5,0.4628,
5282.38,0.4625,
5282.25,0.4624,
5282.13,0.4623,
5282,0.4622,
5281.88,0.4621,
5281.75,0.4618,
5281.63,0.4612,
5281.5,0.4604,
5281.38,0.4593,
5281.25,0.4584,
5281.13,0.4582,
5281,0.4588,
5280.88,0.4599,
5280.75,0.4607,
5280.63,0.461,
5280.5,0.4608,
5280.38,0.4604,
5280.25,0.4602,
5280.13,0.4603,
5280,0.4608,
5279.88,0.4614,
5279.75,0.4618,
5279.63,0.4617,
5279.5,0.4611,
5279.38,0.4604,
5279.25,0.4601,
5279.13,0.4607,
5279,0.4619,
5278.88,0.4629,
5278.75,0.4632,
5278.63,0.463,
5278.5,0.4628,
5278.38,0.4628,
5278.25,0.4627,
5278.13,0.4624,
5278,0.4619,
5277.88,0.4614,
5277.75,0.461,
5277.63,0.4609,
5277.5,0.461,
5277.38,0.4613,
5277.25,0.4617,
5277.13,0.4622,
5277,0.4628,
5276.88,0.4632,
5276.75,0.4634,
5276.63,0.4632,
5276.5,0.4629,
5276.38,0.4625,
5276.25,0.4623,
5276.13,0.4623,
5276,0.4626,
5275.88,0.4626,
5275.75,0.4622,
5275.63,0.4616,
5275.5,0.4614,
5275.38,0.462,
5275.25,0.4629,
5275.13,0.4636,
5275,0.4638,
5274.88,0.4636,
5274.75,0.4632,
5274.63,0.4628,
5274.5,0.4624,
5274.38,0.4621,
5274.25,0.4621,
5274.13,0.4622,
5274,0.4625,
5273.88,0.4627,
5273.75,0.4627,
5273.63,0.4625,
5273.5,0.4622,
5273.38,0.4621,
5273.25,0.4625,
5273.13,0.4632,
5273,0.464,
5272.88,0.4642,
5272.75,0.4637,
5272.63,0.4628,
5272.5,0.4617,
5272.38,0.4609,
5272.25,0.4607,
5272.13,0.4613,
5272,0.4626,
5271.88,0.4637,
5271.75,0.4642,
5271.63,0.4642,
5271.5,0.464,
5271.38,0.4637,
5271.25,0.4633,
5271.13,0.4629,
5271,0.4626,
5270.88,0.4622,
5270.75,0.4616,
5270.63,0.461,
5270.5,0.4607,
5270.38,0.4609,
5270.25,0.4614,
5270.13,0.4617,
5270,0.4614,
5269.88,0.4606,
5269.75,0.4594,
5269.63,0.4585,
5269.5,0.4585,
5269.38,0.4594,
5269.25,0.4606,
5269.13,0.4614,
5269,0.4616,
5268.88,0.4616,
5268.75,0.4615,
5268.63,0.4614,
5268.5,0.4615,
5268.38,0.4616,
5268.25,0.4613,
5268.13,0.4608,
5268,0.4602,
5267.88,0.4598,
5267.75,0.4597,
5267.63,0.4601,
5267.5,0.4609,
5267.38,0.4619,
5267.25,0.4625,
5267.13,0.4626,
5267,0.4622,
5266.88,0.4617,
5266.75,0.461,
5266.63,0.4605,
5266.5,0.4601,
5266.38,0.46,
5266.25,0.4604,
5266.13,0.4609,
5266,0.4615,
5265.88,0.4618,
5265.75,0.4617,
5265.63,0.4614,
5265.5,0.4608,
